gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,39,Up,4.9498629621210264e-5,0.0021157786335763828,stage_only,early_wound_vs_normal_skin
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,40,Up,5.449666464335276e-5,0.002271398119488168,stage_only,early_wound_vs_normal_skin
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Up,5.56109441659236e-5,0.002271398119488168,stage_only,early_wound_vs_normal_skin
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,174,Up,5.908624748693378e-5,0.0023608809321953106,stage_only,early_wound_vs_normal_skin
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,36,Up,6.469781300489136e-5,0.0025300974532551134,stage_only,early_wound_vs_normal_skin
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Up,8.150747883545427e-5,0.003121057210407603,stage_only,early_wound_vs_normal_skin
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,24,Up,9.442013570822406e-5,0.003476990827151614,stage_only,early_wound_vs_normal_skin
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,42,Down,9.458625753948895e-5,0.003476990827151614,stage_only,early_wound_vs_normal_skin
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,719,Up,1.066449967557996e-4,0.0037978972121699437,stage_only,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS,8,Up,1.0744866976759362e-4,0.0037978972121699437,stage_only,early_wound_vs_normal_skin
REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,42,Down,1.1276239972870661e-4,0.003910514918893637,stage_only,early_wound_vs_normal_skin
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,19,Up,1.2320006344528975e-4,0.004154960616673112,stage_only,early_wound_vs_normal_skin
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,34,Up,1.2443605965147613e-4,0.004154960616673112,stage_only,early_wound_vs_normal_skin
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,37,Up,1.2659292412061713e-4,0.004154960616673112,stage_only,early_wound_vs_normal_skin
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,34,Up,1.320773357298461e-4,0.00425163317308282,stage_only,early_wound_vs_normal_skin
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,35,Up,1.341647029590879e-4,0.00425163317308282,stage_only,early_wound_vs_normal_skin
REACTOME_COMPLEMENT_CASCADE,99,Up,1.5024200992887625e-4,0.004680420580496179,stage_only,early_wound_vs_normal_skin
