entrez_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
23705,2.5600109753827978,4.047627704810957,13.642824952953305,2.2071533092328982e-24,4.155848965954624e-20,44.97605848713826
91653,1.7225060539462875,5.656315675364889,13.164827952365624,2.1288850517843536e-23,1.9035199459872964e-19,42.70919711005065
1508,-2.046666709954158,10.00359458376529,-13.090888664775342,3.032853490871469e-23,1.9035199459872964e-19,42.384726691892766
10460,-1.5752641100348006,5.005629892846266,-13.002047051266738,4.643589835539642e-23,2.185853825334398e-19,41.94461522293132
4312,-9.577035692299404,4.9643665059661854,-12.87668947007464,8.789974911194519e-23,3.310128752057632e-19,41.22469639995955
594,1.0981244478153775,3.446469388697391,12.814470838187242,1.1444738467140526e-22,3.5915496766298156e-19,41.07199825607255
142,-0.8254579346187922,6.541039677938943,-12.656565695729098,2.4522666229742086e-22,6.596246891997338e-19,40.27569325096318
10437,-2.8993233906453195,6.768347698459815,-12.5511594685968,4.1588070883338575e-22,9.788272333279774e-19,39.77010269729257
10085,4.2716307288130455,3.629050127203094,12.44924969122736,6.814346253764416e-22,1.4256369512458912e-18,39.30860698125848
54756,1.6860253013584576,3.4404461023768347,12.406517277112973,8.237240110999633e-22,1.5249490676405777e-18,39.1233987420533
56729,-4.362898954289039,-2.6036587361010315,-12.390383785815137,8.908831984729064e-22,1.5249490676405777e-18,37.251249690037966
81621,2.04611441185983,2.088343337343831,12.331251809631473,1.1875930486948102e-21,1.7844107212544364e-18,38.69979983498057
7869,2.9348957869209285,2.939151511428236,12.326423933957592,1.232000604190752e-21,1.7844107212544364e-18,38.723055052790315
27345,1.8787267435610295,2.789164118186582,12.263021744944592,1.6553642376297464e-21,2.2263466593093207e-18,38.41574654560188
55366,2.1849108666813954,5.144295230077326,12.213758463983062,2.1318977749237384e-21,2.6761002136026048e-18,38.144759278446124
4605,-2.2578153045796943,3.944187603829761,-12.044713433835616,4.8304243677987885e-21,5.684503776330212e-18,37.370482015949264
7060,5.574873372777347,3.2840160899962223,11.98456745766089,6.64573445205082e-21,7.252301380589332e-18,37.047950772324825
5354,2.86000882310711,3.4778410428853186,11.972461351046213,6.932998292559774e-21,7.252301380589332e-18,37.02164392696001
3065,-0.6720878700031907,6.198914301560806,-11.932473397999095,8.319497161797063e-21,8.244621687340889e-18,36.768433994524315
1164,-2.0955492046810744,3.2981718132042306,-11.921268109434981,8.78894712153162e-21,8.274354267565944e-18,36.78726195281329
10630,-2.4296693549171797,5.577623277528656,-11.905346531091958,9.62959405045695e-21,8.634077446478757e-18,36.659690758059796
4001,-2.0882544105388607,4.939375691952821,-11.844449444949692,1.2893857222016054e-20,1.1035383528788194e-17,36.370421443040186
