entrez_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
1282,5.904793945180235,8.806974609978202,25.042906572957595,5.317444371910318e-39,1.0012216007869938e-34,78.45152285794798
9168,3.0685065431395593,8.738988496380054,24.37555242290438,3.2347399415551627e-38,3.045345917977108e-34,76.71445412080614
1284,5.224996457233388,8.814977538603099,23.77085141831783,1.929275621356319e-37,1.2108776891506043e-33,74.92517767357448
4162,4.258142723021062,6.759373461802233,23.31042239189543,7.050102412833325e-37,3.3186594582809666e-33,73.64130841084369
1514,4.721895535561775,7.2527715824609675,23.09539986939898,1.35484318925458e-36,5.102068482094898e-33,72.9943986237757
3945,3.0259866732031737,6.817336007930454,22.631530141516603,5.199427184265301e-36,1.631666907542189e-32,71.69142550208736
11098,3.967063218374374,6.242750669715883,22.438526366061346,9.331906212259565e-36,2.5101494581519335e-32,71.07794740454065
1508,3.277089472256522,10.218499041815917,22.11095560227773,2.5062091316935825e-35,5.2583297270344e-32,70.08628396053601
4811,4.713245651979449,6.582702359238649,22.121761003902577,2.5134084414100377e-35,5.2583297270344e-32,70.08374650277192
3678,4.303098907348556,7.16741668203253,22.057504469706835,3.0368705072607985e-35,5.718123478121358e-32,69.92435086346777
29904,-3.1451556935606826,6.826627405308166,-21.883858079415887,5.019780633080968e-35,8.592495412752868e-32,69.43926168708481
2022,3.6937179505132365,6.991734946764098,21.735063636965194,8.004890987703494e-35,1.2560341033955756e-31,68.96951966501871
1075,3.0882857552914205,7.331131148119314,21.533229540143168,1.4822548291004014e-34,2.1468750905485738e-31,68.3624648395674
55288,-1.5533093742350168,5.522996166005363,-21.297660219350963,3.0898980473458567e-34,4.155692166676795e-31,67.63214782377074
10763,3.7539652454902384,5.879300983771746,21.179318941072026,4.478753543977829e-34,5.299866841090312e-31,67.23727738053503
23268,-2.0310385392773043,5.305878776626019,-21.16691764860485,4.656804817692043e-34,5.299866841090312e-31,67.22421486835164
3428,1.6531330488261888,7.826765832430664,21.158278619775803,4.7850515852427275e-34,5.299866841090312e-31,67.19708434677658
651746,-3.645982614980471,3.72475378368354,-21.06508539235273,6.417716938701675e-34,6.71328845771188e-31,66.84052865737708
8463,3.1792797929217373,4.357964983543436,20.906419719085374,1.060138312844619e-33,1.0505970680290174e-30,66.3045992909958
7070,6.194716573714935,6.972658702523102,20.860286848055665,1.302319558266263e-33,1.2260687481297732e-30,66.11269102982955
871,3.541950544907274,7.828751065126181,20.812152256760175,1.442087081295257e-33,1.2930027454146853e-30,66.09849657185191
813,2.742136421768368,7.720327042890132,20.684834643349255,2.1465231614155857e-33,1.837131118467912e-30,65.70291831979267
1306,4.507815590044313,7.794402295249003,20.571753124164097,3.2418699764238504e-33,2.6539639037428123e-30,65.29031809574937
84133,-2.157315200587937,3.698724205524629,-20.425028824654046,4.9417081737702196e-33,3.797979144374401e-30,64.84598997259639
7837,5.416120809395878,6.446827239789185,20.43557442898396,5.059977397808577e-33,3.797979144374401e-30,64.79627087943427
91694,-3.030509341495871,5.3763952594365545,-20.406590714385356,5.2444345293820395e-33,3.797979144374401e-30,64.81383300408818
3597,1.6761116960460738,6.879202989312092,20.345249299117693,6.393222818747729e-33,4.420335872991428e-30,64.61270364559928
1522,3.5967686608216276,7.2605225708267405,20.340521210865948,6.573339234359765e-33,4.420335872991428e-30,64.58922016693525
6464,1.6976984401963335,7.47077547164716,20.300298184351952,7.39383328700956e-33,4.800637481417345e-30,64.46978014853141
55243,2.704268641400927,6.547654478725159,20.259574100062082,8.436533528821177e-33,5.295049660472464e-30,64.34024438617998
10095,3.2696990941306394,6.583527838929833,20.23500271809184,9.136324471451106e-33,5.5492855959017056e-30,64.26132883503968
54751,2.477927258580566,5.965495734150242,20.151155681660285,1.199727230473918e-32,6.926832424804853e-30,63.98984603787052
3915,2.7326713574271544,7.581766260832377,20.14751916715377,1.2140074885472416e-32,6.926832424804853e-30,63.97731409595281
7791,2.4309313192923154,6.919645582573771,20.09835837026858,1.4247999306390992e-32,7.890458204118705e-30,63.8164815715546
7991,2.1335273962899346,4.398283825160466,20.0472572640097,1.6832695597351466e-32,9.055509297215163e-30,63.629295661369675
220323,4.025557006276461,4.57075196218932,19.97566432022146,2.1271467378379823e-32,1.1125568312986493e-29,63.31006471363997
7076,4.848209927632051,7.597587793871956,19.965825793704575,2.32278745105244e-32,1.1820477004288214e-29,63.330277654956845
285704,-2.1243499917738973,5.419360574877337,-19.93835396265726,2.4036245441508976e-32,1.1909959616267697e-29,63.29464846549561
55294,-2.796911250470818,5.278782263335653,-19.795520892592037,3.842827616874874e-32,1.8552974666188974e-29,62.83008334754475
9540,2.25571178893773,4.215158661137465,19.77140420869629,4.1606063397484854e-32,1.958501419278106e-29,62.72516039096734
7057,5.070062182768622,7.589808965949401,19.715447893068305,5.285888002538771e-32,2.427511834141525e-29,62.51089134001696
2887,2.5753315294716104,4.898831882085371,19.58696186322858,7.655822439448823e-32,3.4321781121995685e-29,62.13858935989889
4837,5.325335591857961,6.408303457525884,19.593332959727203,7.913977532564571e-32,3.465401929317635e-29,62.07479464660999
9260,2.783196628947735,5.6656386129898575,19.557026274689047,8.455368849796178e-32,3.618321365291187e-29,62.047314384652914
51294,3.3861149260150394,4.113515896375893,19.527216018881493,9.335474434495276e-32,3.8886869454683126e-29,61.86623787795977
339855,-5.199620568453767,1.809833229083614,-19.52195281139606,9.50021772221267e-32,3.8886869454683126e-29,61.57782182379988
203062,-2.1851098237030326,4.236680335738431,-19.46645744979088,1.142671032132226e-31,4.5777346519186556e-29,61.74756229570113
968,4.7123019671162165,6.720749671975687,19.401556363241294,1.496707958847508e-31,5.857211805115002e-29,61.47613294135541
5396,4.34212559120203,6.78130522123099,19.393880100623623,1.5243661388572607e-31,5.857211805115002e-29,61.459671048316764
9448,1.8113013840754766,7.388624325544294,19.374014355438497,1.5553698563691654e-31,5.857211805115002e-29,61.432218545886926
54455,-1.2736942079404248,5.4640236050968936,-19.247121997218787,2.3786933348665176e-31,8.78204251023562e-29,61.00297803801649
126731,-2.132386326311154,4.1351614697693355,-19.15688903316356,3.221268090294254e-31,1.1664087860028944e-28,60.716744454128026
63933,-1.8671456520092953,5.44349158860219,-19.127740381094142,3.5534814472065623e-31,1.2624245692349502e-28,60.6065194418738
9796,-4.966327482125642,2.5733641095350994,-19.057526426007584,4.535840418687651e-31,1.5815803563605515e-28,60.21812800208099
824,2.048607078163789,7.041206384802269,19.048637837826185,4.6403254938979095e-31,1.588594340447341e-28,60.340512370386165
26084,-3.3405490437133376,3.235749617386664,-18.998691325181213,5.493985867177964e-31,1.8273851184797104e-28,60.13350813947458
231,2.4488260806058366,5.082169481184215,18.99379723473256,5.58573762963276e-31,1.8273851184797104e-28,60.169101207833585
23129,3.183968063727195,7.255727931993035,18.994484159133144,5.628994469797823e-31,1.8273851184797104e-28,60.155688693782665
64101,5.061904129230642,1.499895674143679,18.941145754338674,6.67636797962834e-31,2.1306666557359663e-28,58.86403564875107
100128361,-2.2929229516678555,2.495255545264536,-18.902083939230064,7.622500079355109e-31,2.3920675665696225e-28,59.77102857281837
6675,2.4190991102117256,5.06989185406411,18.87724289943581,8.293550738725532e-31,2.559987981302673e-28,59.77561392413525
286128,-1.4174600546736302,3.799763369225132,-18.866520115715627,8.601364236880032e-31,2.6121788260679695e-28,59.73933904905598
23180,2.7456910032667103,5.219582497187932,18.84103344943404,9.380133051304325e-31,2.780118869625403e-28,59.65368868286844
94,3.5148591044638255,5.418434938991111,18.840000768691986,9.449657849913738e-31,2.780118869625403e-28,59.6410549562589
4053,2.9246957058721943,6.31937044918548,18.8251350628563,9.901619238244984e-31,2.8682705944140737e-28,59.59490246094416
23216,2.9630188663667605,5.168972191335789,18.810779787689953,1.03976161076326e-30,2.9663138437971854e-28,59.549295737157806
9181,2.547590864353734,5.68345588805777,18.79489304609395,1.0975849155538843e-30,3.0845412499946402e-28,59.494782020928156
65108,2.8937510340421215,5.278508172025036,18.776797959481762,1.1674150892094762e-30,3.2141293185708385e-28,59.43620142091173
22918,4.040235805837648,6.898117608284526,18.787124989133304,1.177836969469371e-30,3.2141293185708385e-28,59.427406931813834
1003,3.5383808535108887,5.887961475626057,18.760143012407582,1.2508984885959222e-30,3.3647382345389453e-28,59.36769949622464
7552,-3.720175073162547,2.8460299313826867,-18.724301517205376,1.3964737457513866e-30,3.7034090364440644e-28,59.18440008756015
1643,-1.686866508031125,5.424635563295856,-18.71942581311522,1.4199282303487511e-30,3.7133095346162e-28,59.2222917337626
309,3.604590881598435,7.201010369391667,18.682327300735658,1.658068101563127e-30,4.276680038949605e-28,59.082584566298365
4038,-3.8767520910278144,5.371986395001494,-18.680438245266792,1.694880730594509e-30,4.3125553076167575e-28,59.0631207737885
