gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,62,Up,2.9795674533789893e-5,0.0014801202646785357,nonE_restricted,early_wound_vs_normal_skin
REACTOME_FIBRONECTIN_MATRIX_FORMATION,19,Up,3.349518773287781e-5,0.0015948585108226988,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,174,Up,3.384084979438806e-5,0.0015948585108226988,nonE_restricted,early_wound_vs_normal_skin
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,128,Up,3.633452369797284e-5,0.0016408981297879204,nonE_restricted,early_wound_vs_normal_skin
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,51,Up,3.6631266936643154e-5,0.0016408981297879204,nonE_restricted,early_wound_vs_normal_skin
REACTOME_IRAK4_DEFICIENCY_TLR2_4,15,Up,3.749603996250961e-5,0.0016408981297879204,nonE_restricted,early_wound_vs_normal_skin
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Up,4.402589663552188e-5,0.0018818511166532376,nonE_restricted,early_wound_vs_normal_skin
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,26,Up,5.158031800260633e-5,0.0021546505565634188,nonE_restricted,early_wound_vs_normal_skin
REACTOME_COMPLEMENT_CASCADE,99,Up,5.771321474157384e-5,0.002357264193222505,nonE_restricted,early_wound_vs_normal_skin
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,40,Up,7.076141311463078e-5,0.0028273799414063345,nonE_restricted,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS,8,Up,7.628624669792406e-5,0.002983279179378392,nonE_restricted,early_wound_vs_normal_skin
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Up,7.834211081739891e-5,0.0029998499933828996,nonE_restricted,early_wound_vs_normal_skin
REACTOME_O_LINKED_GLYCOSYLATION,111,Up,8.298608247084165e-5,0.003112824889416468,nonE_restricted,early_wound_vs_normal_skin
REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,42,Down,8.761319896800755e-5,0.0032206611940639573,nonE_restricted,early_wound_vs_normal_skin
REACTOME_SIGNALING_BY_INTERLEUKINS,419,Up,9.470836168327136e-5,0.003413215073997113,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,225,Up,1.139813722163288e-4,0.004028803117954083,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION,79,Up,1.1699836670087745e-4,0.004057415056532315,nonE_restricted,early_wound_vs_normal_skin
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,39,Up,1.1976559557847895e-4,0.004076466012467487,nonE_restricted,early_wound_vs_normal_skin
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,19,Up,1.2490252474738644e-4,0.004174015281558115,nonE_restricted,early_wound_vs_normal_skin
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,42,Down,1.3377295281827658e-4,0.004332876785431299,nonE_restricted,early_wound_vs_normal_skin
REACTOME_HEMOSTASIS,591,Up,1.343710428561393e-4,0.004332876785431299,nonE_restricted,early_wound_vs_normal_skin
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,34,Up,1.373423084965431e-4,0.004352330396838728,nonE_restricted,early_wound_vs_normal_skin
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,37,Up,1.524128728744905e-4,0.004748048480395145,nonE_restricted,early_wound_vs_normal_skin
