gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,39,Down,9.648875194736451e-8,2.1627600741372677e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,42,Down,1.0214324409525738e-7,2.2619190680371454e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,77,Down,1.0882425866177004e-7,2.3811784216706347e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,75,Down,1.1742038981234763e-7,2.5390432526481762e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,290,Down,1.199698417467031e-7,2.5640066177958176e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,76,Down,1.2593242756187637e-7,2.660503469640561e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,15,Down,1.4552979225771376e-7,3.039588161019067e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_CO_INHIBITION_BY_PD_1,182,Down,1.6357139774117616e-7,3.371326100287225e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_MRNA_SPLICING,211,Down,1.6508125627086522e-7,3.371326100287225e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,70,Down,1.7131874284830203e-7,3.460262080826144e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,142,Down,1.9821771363587489e-7,3.960045191986283e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,101,Down,2.2210102594140864e-7,4.389480491186119e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,245,Down,2.3557057745816651e-7,4.563643276298223e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,64,Down,2.358792770665567e-7,4.563643276298223e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_VIRAL_INFECTION_PATHWAYS,1027,Down,2.4332386156849004e-7,4.658638099613382e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,66,Down,2.563327231033503e-7,4.857108711999565e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,53,Down,2.618946061570911e-7,4.911860062415647e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_MITOCHONDRIAL_TRANSLATION,115,Down,2.6920759777734853e-7,4.9980158051996625e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_MRNA_POLYADENYLATION,126,Down,2.7725384119776545e-7,5.056679322275502e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_INTERFERON_SIGNALING,263,Down,2.778697560118747e-7,5.056679322275502e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_DEFECTIVE_PYROPTOSIS,38,Down,2.884501182797814e-7,5.197758013708218e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_CLEC7A_DECTIN_1_SIGNALING,87,Down,3.0438733726302757e-7,5.431688600868395e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,45,Down,3.1022485782308883e-7,5.482627775758051e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,35,Down,3.1758537119531533e-7,5.559256307209425e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_MRNA_3_END_PROCESSING,150,Down,3.403738312893807e-7,5.901953791602657e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_SIGNALING_BY_CSF3_G_CSF,30,Down,3.557745669625605e-7,6.111342561469031e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,151,Down,3.609422506929136e-7,6.142702377533104e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_KEAP1_NFE2L2_PATHWAY,112,Down,3.7010150986223987e-7,6.2407942672183194e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,135,Down,3.828821878690126e-7,6.3976132845749565e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,25,Down,4.0217825234306013e-7,6.659492142401302e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,39,Down,4.124133314137141e-7,6.751215521284631e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,77,Down,4.1506384869704204e-7,6.751215521284631e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_INFECTIOUS_DISEASE,1243,Down,4.274043872342822e-7,6.8909584538299175e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_INFLUENZA_INFECTION,155,Down,5.561398511956581e-7,8.888565621718432e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_STABILIZATION_OF_P53,44,Down,5.860633194321904e-7,9.286072251003155e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,45,Down,6.282242088214493e-7,9.869026459947211e-6,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_RRNA_PROCESSING,208,Down,6.780094852213474e-7,1.056085960878675e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_DNA_METHYLATION,29,Down,7.030690975640253e-7,1.0859168078341835e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_G0_AND_EARLY_G1,27,Down,7.417920899862085e-7,1.1361782178288761e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_PROGRAMMED_CELL_DEATH,192,Down,7.658394163956761e-7,1.163316402756407e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,46,Down,7.785844409888703e-7,1.1729821332274948e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,46,Down,8.049883867364719e-7,1.2029013453834434e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,56,Down,8.594050327585199e-7,1.2738600404920641e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,16,Down,8.733301735778949e-7,1.2841446872289367e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,190,Down,1.0821238524520127e-6,1.5785266990530154e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_REGULATED_NECROSIS,59,Down,1.1186093151827304e-6,1.6189007254376838e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,121,Down,1.2302298022111676e-6,1.7665331066125985e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,44,Down,1.3149378163354344e-6,1.8735315553678517e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,68,Down,1.5069738508014369e-6,2.1306291829023392e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,24,Down,1.5484351536291464e-6,2.1725372613514282e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,894,Down,1.6684404328704895e-6,2.3231769057696664e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_INFLAMMASOMES,21,Down,1.6864524373987662e-6,2.330601187924009e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,82,Down,2.0037056492062356e-6,2.748366405403777e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,160,Down,2.084411159094951e-6,2.837887192901126e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,134,Down,2.605299879488951e-6,3.520986160662274e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION,6,Up,2.8163156737511027e-6,3.77838555354345e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,154,Down,2.958371758751771e-6,3.940208183033156e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_MITOTIC_PROPHASE,107,Down,3.027539259405246e-6,4.003321696968951e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,13,Down,3.053668389092547e-6,4.009030356537215e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_PHOSPHORYLATION_OF_EMI1,6,Down,3.097705444502155e-6,4.038001848932596e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,49,Down,3.285956998969283e-6,4.253231664863058e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,108,Down,3.4972255644046053e-6,4.4749863190809434e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_IRAK4_DEFICIENCY_TLR2_4,15,Down,3.5059740475933398e-6,4.4749863190809434e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1,8,Up,3.810715922430052e-6,4.830410941673403e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,34,Down,4.0690680800098704e-6,5.122566528122015e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,49,Down,4.555820000175415e-6,5.696324598858783e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,7,Down,4.909902874843893e-6,6.026391934877916e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_HIV_LIFE_CYCLE,148,Down,4.9224024440957355e-6,6.026391934877916e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,56,Down,4.950291949044337e-6,6.026391934877916e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_SNRNP_ASSEMBLY,54,Down,4.950953112984577e-6,6.026391934877916e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_APOPTOSIS,160,Down,5.107654106517274e-6,6.129613190876796e-5,stage_only,hypertrophic_scar_vs_late_wound
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,121,Down,5.13314047026838e-6,6.129613190876796e-5,stage_only,hypertrophic_scar_vs_late_wound
