gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_COMPLEMENT_CASCADE,99,Up,5.529624126092565e-7,2.746878146961658e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,177,Up,5.819411226455489e-7,2.8147573247961025e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,113,Down,7.05196862512637e-7,3.323466239226223e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,127,Up,7.650763269188281e-7,3.515525722192015e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_HCMV_LATE_EVENTS,76,Down,7.905531484108117e-7,3.543991918973346e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,290,Down,8.673191197655506e-7,3.795553671735909e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1,8,Up,8.987979062849807e-7,3.841838492446034e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,142,Down,1.1339371865957844e-6,4.7367648840069355e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,59,Up,1.1718330550557743e-6,4.7862870115389174e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,119,Up,1.318612608092301e-6,5.2687173340731504e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,42,Up,1.4576295890768722e-6,5.7002620951559385e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D,8,Up,1.6641283037089955e-6,6.372224629619028e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15,8,Up,1.7064685225233114e-6,6.400998253873156e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DEUBIQUITINATION,239,Down,1.8595923054362365e-6,6.835861314783605e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,162,Down,1.897634212703452e-6,6.838924868527342e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,99,Down,2.094735364116062e-6,7.404083844702543e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_NCAM1_INTERACTIONS,38,Up,2.2045636179250473e-6,7.64526024480422e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_HIV_LIFE_CYCLE,148,Down,2.5544544977364023e-6,8.694606234887977e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CHOLESTEROL_BIOSYNTHESIS,27,Down,2.8651936240480398e-6,9.574956147273268e-5,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_HCMV_INFECTION,118,Down,3.0504601500460633e-6,1.0012045992472614e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,35,Up,3.3697413229092465e-6,1.0865937809661746e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,37,Up,3.44332817581396e-6,1.0911788253700102e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DNA_REPLICATION,149,Down,3.544162702703985e-6,1.1040967877237161e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,58,Down,3.732913450516589e-6,1.1435158203415818e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_INFLUENZA_INFECTION,155,Down,3.816928222946058e-6,1.1500842743893203e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_MET_PROMOTES_CELL_MOTILITY,41,Up,4.552971343040929e-6,1.3497356981466495e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,75,Up,4.655075123150445e-6,1.3580996946588124e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DEADENYLATION_OF_MRNA,24,Down,4.815393966838265e-6,1.3829209548513644e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CELL_CYCLE_MITOTIC,510,Down,6.146648820710815e-6,1.7380831588409965e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_KERATAN_SULFATE_DEGRADATION,15,Up,6.607253468777327e-6,1.8400199811534435e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,154,Down,6.899682851227202e-6,1.891078639801762e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_FORMATION_OF_THE_URETERIC_BUD,20,Up,6.996373640180621e-6,1.891078639801762e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,153,Down,8.28701494664365e-6,2.2074686191204387e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CS_GAG_BIOSYNTHESIS,19,Up,8.670077935812263e-6,2.2765147494318484e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,218,Down,9.061243230953826e-6,2.3457133885201596e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DNA_REPLICATION_PRE_INITIATION,114,Down,9.43361281978293e-6,2.4076893431091765e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CELL_CYCLE_CHECKPOINTS,268,Down,9.562639937267132e-6,2.4076893431091765e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,26,Up,1.0489601614417391e-5,2.6053902388242117e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,29,Up,1.0834737337495142e-5,2.65523296350881e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,81,Down,1.1250090107715508e-5,2.720745476050145e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_M_PHASE,363,Down,1.3503894572949597e-5,3.2233971720884883e-4,stage_only,hypertrophic_scar_vs_normal_skin
