entrez_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
1514,5.09037104240525,7.114041955943989,23.527288968435442,4.3779503242660085e-42,8.243242665560468e-38,85.452408092994
64101,5.016691378162302,1.5050519733761323,23.10814578487246,1.8666900749864414e-41,1.7573953710959852e-37,82.97025528015618
7076,5.637825072752452,7.511169818691535,22.62768477457558,1.109812151892893e-40,6.96555100266376e-37,82.23624801633127
4837,5.7459996401457065,6.500205038577013,21.706839012848196,3.3446921967757207e-39,1.5744302343272511e-35,78.84075763881444
1508,3.3532736532688485,10.00359458376529,21.563411471262206,5.4562640842667886e-39,1.781809073566822e-35,78.3488557211581
6675,2.7304950680981253,5.127877134249371,21.55283144030184,5.677866292103103e-39,1.781809073566822e-35,78.3401492750582
6482,4.312335934048761,5.333946284374264,21.421237252266184,9.672241687458414e-39,2.601694839045064e-35,77.79725395082956
3945,3.077722894329046,6.752865705591094,21.29199453462774,1.5212746566579458e-38,3.580510063776558e-35,77.3610321163254
9168,3.0960893713514537,8.785610587744207,21.176338142956936,2.3609450381090435e-38,4.939359346950576e-35,76.919015886116
94,3.5375219086217213,5.491462728675476,20.918839664544343,6.388260224094496e-38,1.2028455175947527e-34,75.93034788359861
968,4.850840315713093,6.573140892962315,20.850727197068363,8.524507449947678e-38,1.4591631888642258e-34,75.64302983159857
1522,3.565611455819587,7.240164913984952,20.71207053619553,1.4218286606770703e-37,2.0648170570702843e-34,75.13621655335469
10763,3.652069635275071,5.972304173867939,20.70668974756721,1.454732842379061e-37,2.0648170570702843e-34,75.1131073290027
23406,4.291528616542284,6.017612571009317,20.697954710705442,1.5352615008223477e-37,2.0648170570702843e-34,75.05923850249755
8463,3.0026946229900515,4.499533209975036,20.664962856932146,1.6794716120609137e-37,2.108184732232996e-34,74.95649634187832
2022,3.6568230681793095,7.039709303383744,20.644741944747643,1.8500228049377537e-37,2.17712996213581e-34,74.87423857998769
58488,2.019705139297006,3.5741845276481246,20.62083386591722,1.99218032136224e-37,2.2065154865252715e-34,74.76426249421294
1075,3.191119005587714,7.24060883194125,20.595036793687196,2.2083258247676855e-37,2.310031497475042e-34,74.69703385770777
231,2.439375539457402,5.087760505833561,20.549529264206736,2.626412718154466e-37,2.5455831491500677e-34,74.52519893612902
2519,2.4775489354078384,5.5788467115951965,20.536522283895522,2.7624038133890195e-37,2.5455831491500677e-34,74.47396964563683
4162,4.050381694151421,6.913646935499483,20.539074176567315,2.8390910899225357e-37,2.5455831491500677e-34,74.44816813078377
22906,-1.342151737254957,6.630096948622306,-20.51444823811442,3.009639558884882e-37,2.5758410570110658e-34,74.38199818049078
10630,4.4898250711991015,5.577623277528656,20.43717334272657,4.2179966094385855e-37,3.4530720938747447e-34,74.05095935965971
3678,4.13813495805399,7.243419278562638,20.418727856072426,4.531945741484016e-37,3.5555002652667724e-34,73.98280262169203
112616,3.1016153936008304,3.2801918826889764,20.20565939724157,1.0044310953112494e-36,7.33554287599994e-34,73.12342411745051
2495,4.059171247334046,10.238373452408617,20.204473434558572,1.0129274776992852e-36,7.33554287599994e-34,73.16638877160655
23268,-2.001708643155805,5.2936922284385695,-20.0809222326946,1.639674762149797e-36,1.1434605961673526e-33,72.69430252241506
22808,3.6037527839156827,4.372106382150357,20.070322273173808,1.7095496991345613e-36,1.1496111173215948e-33,72.63558563710554
29904,-2.9935670816254136,6.880286512080867,-20.05911195307027,1.7920099247840075e-36,1.1635087887502784e-33,72.6081539224077
26872,5.7478617049205685,3.866224264849104,20.001789872304446,2.321386900696454e-36,1.456979798440451e-33,72.25102959700672
4811,4.318978778838992,6.76909744390646,19.936390221708894,3.0050701612069774e-36,1.8252408408182638e-33,72.10023813100024
7057,5.779702920881647,7.764330803394087,19.866649511921704,3.989304213947063e-36,2.347331532637789e-33,71.817204943299
26207,3.5165192443288387,3.492143606670852,19.797659855180495,5.024684130351999e-36,2.8669629542544786e-33,71.52824683749303
85461,-2.4950953378778955,5.668734667158763,-19.759630707840067,5.844192184389094e-36,3.158267284262049e-33,71.42712222259395
10095,3.365344846573792,6.623759346902685,19.762609286088043,5.870697060341586e-36,3.158267284262049e-33,71.4292385261692
7791,2.5056931742155335,6.892468900104262,19.74620588216241,6.164615241639688e-36,3.224265010689825e-33,71.37615487764322
1282,5.348231851535956,8.852518411913866,19.726497105976918,6.956308897686906e-36,3.513348269392475e-33,71.26435626695215
83938,3.3205312405540357,1.065953961925795,19.71103805935291,7.090511139036276e-36,3.513348269392475e-33,70.62940240038283
55294,-2.8845581964479727,5.291081943634671,-19.64867634306759,9.11686948687128e-36,4.401577835084598e-33,70.9885686186567
8291,4.407145720383589,5.541510940523613,19.63429140034677,9.968421467553328e-36,4.6923851953140406e-33,70.90664872107467
256227,5.459830149054208,0.3647739346569167,19.606811144733513,1.074410328049837e-35,4.934163918743996e-33,69.59237052562499
4907,3.9084280482469222,4.819285291386049,19.59885696777098,1.1315505649553458e-35,5.039099426458345e-33,70.77750715565736
290,4.7681639924417265,6.614018863134358,19.59801598967159,1.160543928247339e-35,5.039099426458345e-33,70.75534542105314
1112,-1.8493150963815124,6.671223356770791,-19.583868177851325,1.1775472662603812e-35,5.039099426458345e-33,70.72556994273278
11099,-2.780164426333206,5.305320575900458,-19.564146739390306,1.2741459153040667e-35,5.331309653168949e-33,70.65451300411183
1687,4.002265575965234,3.087994635899521,19.52017879878548,1.5192581580307456e-35,6.1321791899074705e-33,70.3651364066499
9181,2.5468382160827145,5.775096472970758,19.518307825493842,1.53068363654815e-35,6.1321791899074705e-33,70.47120014440699
7837,5.172816603108719,6.702626530779565,19.514688951273435,1.619165551216942e-35,6.351514200804958e-33,70.42348482677849
51294,2.940426401651484,4.214544661861865,19.467889280424078,1.8734398849061685e-35,7.198979508754744e-33,70.26897911123736
81848,3.5190212049911276,4.121036961380571,19.459209233443758,1.945297064838764e-35,7.325599686769818e-33,70.22816963328798
84034,4.430624772147089,5.241100988895389,19.46163864243794,1.9880115075440824e-35,7.339660524617162e-33,70.21785773825042
